record_id,record_type,call_state,date,start_time,end_time,call_id,caller_uri,caller_number,caller_ip,caller_port,callee_uri,callee_number,callee_ip,callee_port,duration,setup_time,status_code,status_text,termination_reason,invite_time,ringing_time,answer_time,bye_time,call_type,codec,user_agent,contact,expires,message_body,server_ip,server_port,cseq,extra_info
20251103232211000003,CALL,CANCELLED,2025-11-03,23:22:11,23:22:12,XTToBM8TYG,<sip:1001@192.168.100.8>;tag=G82YgF~oD,1001,192.168.100.5,55137,"""+20238578788"" <sip:1009@192.168.100.8>",1009,192.168.100.1,5080,,,,,User Cancelled,23:22:11.278,,,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,,,,0.0.0.0,5060,20 CANCEL,
20251103232233000005,CALL,ENDED,2025-11-03,23:22:33,23:22:41,a2gyfgawvt8t27vv8f8tvywdv737aet5@192.168.100.1,"""+20238578788""<sip:1009@192.168.100.8>;tag=2tfaad58",1009,192.168.100.1,5080,<sip:1001@192.168.100.8;user=phone>,1001,192.168.100.5,55137,6.02,1.77s,200,OK,Normal,23:22:33.762,,23:22:35.527,23:22:41.549,AUDIO,telephone-event,HUAWEI-EchoLife HG8145V5/V5R022C10S203,,,,0.0.0.0,5060,2 BYE,
20251103232510000001,REGISTER,SUCCESS,2025-11-03,23:25:10,23:25:10,CrafiVy6RN,sip:1001@192.168.100.8,1001,192.168.100.5,63120,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.5:63120;transport=udp,3600,,0.0.0.0,5060,21 REGISTER,
20251103232520000002,REGISTER,SUCCESS,2025-11-03,23:25:20,23:25:20,K-1l2jJrDO,sip:1004@192.168.100.8,1004,192.168.100.5,48935,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.19 (MEIZU 20) LinphoneSDK/5.4.50 (tags/5.4.50^0),sip:1004@192.168.100.5:48935;transport=udp,3600,,0.0.0.0,5060,25 REGISTER,
20251103232729000008,REGISTER,SUCCESS,2025-11-03,23:27:29,23:27:29,5Xs7QzhQs4,sip:1001@192.168.100.8,1001,192.168.100.39,57059,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.39:57059;transport=udp,3600,,0.0.0.0,5060,21 REGISTER,
20251103232826000014,REGISTER,SUCCESS,2025-11-03,23:28:26,23:28:26,fav757vgg78wddf278d33dev8bgawe8y@192.168.100.1,sip:1009@192.168.100.8,1009,192.168.100.1,5080,,,,,,,200,OK,,,,,,,,HUAWEI-EchoLife HG8145V5/V5R022C10S203,sip:1009@192.168.100.1:5080;transport=udp,3600,,0.0.0.0,5060,4 REGISTER,
20251103233052000001,REGISTER,SUCCESS,2025-11-03,23:30:52,23:30:52,K-1l2jJrDO,sip:1004@192.168.100.8,1004,192.168.100.5,48935,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.19 (MEIZU 20) LinphoneSDK/5.4.50 (tags/5.4.50^0),sip:1004@192.168.100.5:48935;transport=udp,3600,,192.168.100.8,5060,27 REGISTER,
20251103233053000002,REGISTER,SUCCESS,2025-11-03,23:30:53,23:30:53,5Xs7QzhQs4,sip:1001@192.168.100.8,1001,192.168.100.39,57059,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.39:57059;transport=udp,3600,,192.168.100.8,5060,26 REGISTER,
20251103233054000003,CALL,ENDED,2025-11-03,23:30:54,23:31:00,xTYLemvIcd,<sip:1001@192.168.100.8>;tag=Ub8QK~SZn,1001,192.168.100.39,57059,sip:1004@192.168.100.8,1004,192.168.100.5,48935,5.11,1.60s,200,OK,Normal,23:30:54.168,,23:30:55.764,23:31:00.877,AUDIO+VIDEO,"opus, speex, telephone-event, H265, H264, AV1, VP8",LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,,,,192.168.100.8,5060,112 BYE,
20251103233106000004,CALL,ENDED,2025-11-03,23:31:06,23:31:13,IBUXMbT72l,<sip:1004@192.168.100.8>;tag=saJPSIxm6,1004,192.168.100.5,48935,sip:1001@192.168.100.8,1001,192.168.100.39,57059,4.43,3.04s,200,OK,Normal,23:31:06.320,,23:31:09.355,23:31:13.790,AUDIO,"opus, speex, telephone-event",LinphoneAndroid/6.0.19 (MEIZU 20) LinphoneSDK/5.4.50 (tags/5.4.50^0),,,,192.168.100.8,5060,111 BYE,
20251103233506000001,REGISTER,SUCCESS,2025-11-03,23:35:06,23:35:06,fav757vgg78wddf278d33dev8bgawe8y@192.168.100.1,sip:1009@192.168.100.8,1009,192.168.100.1,5080,,,,,,,200,OK,,,,,,,,HUAWEI-EchoLife HG8145V5/V5R022C10S203,sip:1009@192.168.100.1:5080;transport=udp,3600,,192.168.100.8,5060,6 REGISTER,
20251103233512000002,REGISTER,SUCCESS,2025-11-03,23:35:12,23:35:12,5Xs7QzhQs4,sip:1001@192.168.100.8,1001,192.168.100.39,57059,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.39:57059;transport=udp,3600,,192.168.100.8,5060,28 REGISTER,
20251103233515000003,REGISTER,SUCCESS,2025-11-03,23:35:15,23:35:15,K-1l2jJrDO,sip:1004@192.168.100.8,1004,192.168.100.5,48935,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.19 (MEIZU 20) LinphoneSDK/5.4.50 (tags/5.4.50^0),sip:1004@192.168.100.5:48935;transport=udp,3600,,192.168.100.8,5060,29 REGISTER,
20251103233519000004,CALL,ENDED,2025-11-03,23:35:19,23:35:28,fCHTfCHfFd,<sip:1001@192.168.100.8>;tag=vjxWtk6vx,1001,192.168.100.39,57059,sip:1004@192.168.100.8,1004,192.168.100.5,48935,6.91,1.47s,200,OK,Normal,23:35:19.918,,23:35:21.393,23:35:28.307,AUDIO+VIDEO,"opus, speex, telephone-event, H265, H264, AV1, VP8",LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,,,,192.168.100.8,5060,23 BYE,
20251103233629000005,CALL,ENDED,2025-11-03,23:36:29,23:36:42,44tg8e8w22bdbagtfvd7d3d7f2ty5dfd@192.168.100.1,"""+20238578788""<sip:1009@192.168.100.8>;tag=233vg2vw",1009,192.168.100.1,5080,<sip:1001@192.168.100.8;user=phone>,1001,192.168.100.39,57059,11.07,1.96s,200,OK,Normal,23:36:29.615,,23:36:31.576,23:36:42.647,AUDIO,telephone-event,HUAWEI-EchoLife HG8145V5/V5R022C10S203,,,,192.168.100.8,5060,2 BYE,
20251103233915000001,REGISTER,SUCCESS,2025-11-03,23:39:15,23:39:15,367029-1762205955,sip:0000@192.168.100.8,0000,192.168.100.8,10000,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251103233925000002,REGISTER,SUCCESS,2025-11-03,23:39:25,23:39:25,5Xs7QzhQs4,sip:1001@192.168.100.8,1001,192.168.100.39,57059,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.39:57059;transport=udp,3600,,192.168.100.8,5060,30 REGISTER,
20251103233937000003,REGISTER,SUCCESS,2025-11-03,23:39:37,23:39:37,589276-1762205977,sip:0000@192.168.100.8,0000,192.168.100.8,53053,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251103233937000004,CALL,ENDED,2025-11-03,23:39:37,23:39:59,379657-1762205977,<sip:0000@192.168.100.8>;tag=217689,0000,192.168.100.8,53053,<sip:1001@192.168.100.8>,1001,192.168.100.39,57059,19.32,2.22s,200,OK,Normal,23:39:37.750,,23:39:39.970,23:39:59.290,AUDIO,PCMU,,,,,192.168.100.8,5060,2 BYE,
20251103233959000005,REGISTER,UNREGISTERED,2025-11-03,23:39:59,23:39:59,771307-1762205999,sip:0000@192.168.100.8,0000,192.168.100.8,65428,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:65428,,,,,2 REGISTER,
20251103234146000006,REGISTER,SUCCESS,2025-11-03,23:41:46,23:41:46,fav757vgg78wddf278d33dev8bgawe8y@192.168.100.1,sip:1009@192.168.100.8,1009,192.168.100.1,5080,,,,,,,200,OK,,,,,,,,HUAWEI-EchoLife HG8145V5/V5R022C10S203,sip:1009@192.168.100.1:5080;transport=udp,3600,,192.168.100.8,5060,8 REGISTER,
