record_id,record_type,call_state,date,start_time,end_time,call_id,caller_uri,caller_number,caller_ip,caller_port,callee_uri,callee_number,callee_ip,callee_port,duration,setup_time,status_code,status_text,termination_reason,invite_time,ringing_time,answer_time,bye_time,call_type,codec,user_agent,contact,expires,message_body,server_ip,server_port,cseq,extra_info
20251029143902000062,CALL,ENDED,2025-10-29,14:39:02,14:39:58,ADPlmm_L3JNsmbLyN8y3iw..,<sip:1002@192.168.8.126;transport=UDP>;tag=be1f0e68,1002,192.168.8.120,48494,<sip:1004@192.168.8.126>,1004,192.168.8.129,5960,54.0,2.16s,200,OK,Normal,14:39:02.041,,14:39:04.204,14:39:58.202,AUDIO,"PCMU, telephone-event, PCMA",Zoiper v2.10.20.11,,,,192.168.8.126,5060,2 BYE,
20251029144302000006,CALL,ENDED,2025-10-29,14:43:02,14:48:29,wl3o9GBSmgXn2jVBTcMPcg..,"""1007""<sip:1007@192.168.8.126>;tag=ee4ac54c",1007,192.168.8.120,8148,<sip:1004@192.168.8.126>,1004,192.168.8.129,5960,323.05,3.87s,200,OK,Normal,14:43:02.809,,14:43:06.678,14:48:29.726,AUDIO+VIDEO,"G729, PCMA, PCMU, AMR, AMR-WB, opus, telephone-event, H264, VP8, VP9",PortSIP UC Client  Android - v13.0.1,,,,192.168.8.126,5060,5 BYE,
20251029150828000024,CALL,CANCELLED,2025-10-29,15:08:28,15:09:09,c1MDBSu1VrrcG1jbR-rspw..,<sip:1004@192.168.8.126>;tag=4bc6751c,1004,192.168.8.129,5960,<sip:1002@192.168.8.126>,1002,192.168.8.120,48494,,,,,User Cancelled,15:08:28.308,,,,AUDIO,"opus, G729, PCMA, PCMU, GSM, AMR, AMR-WB, ILBC, SPEEX, G722, telephone-event",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,1 CANCEL,
20251029151212000049,CALL,FAILED,2025-10-29,15:12:12,15:12:25,FVl172zwWon21HQdKIFqbQ..,<sip:1003@192.168.8.126>;tag=d6a4706d,1003,192.168.8.136,5960,<sip:1004@192.168.8.126>,1004,192.168.8.129,5960,,2.28s,481,Call/Transaction Does Not Exist,481 Call/Transaction Does Not Exist,15:12:12.787,,15:12:15.065,,AUDIO+VIDEO,"opus, G729, PCMA, PCMU, telephone-event, H264, VP8, VP9",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,1 INVITE,
20251029151236000051,CALL,ENDED,2025-10-29,15:12:36,15:13:21,Tj6qPtVTBV5TWLGBLszLtA..,<sip:1003@192.168.8.126>;tag=ebd2c107,1003,192.168.8.136,5960,<sip:1004@192.168.8.126>,1004,192.168.8.129,5960,43.21,2.20s,200,OK,Normal,15:12:36.525,,15:12:38.725,15:13:21.931,AUDIO+VIDEO,"opus, G729, PCMA, PCMU, telephone-event, H264, VP8, VP9",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,3 BYE,
20251029151328000055,CALL,ENDED,2025-10-29,15:13:28,15:13:56,x8UDoo1rVRc30qoa23MMyg..,<sip:1004@192.168.8.126>;tag=b84d5c24,1004,192.168.8.129,5960,<sip:1003@192.168.8.126>,1003,192.168.8.136,5960,25.48,2.14s,200,OK,Normal,15:13:28.775,,15:13:30.910,15:13:56.386,AUDIO+VIDEO,"opus, G729, PCMA, PCMU, GSM, AMR, AMR-WB, ILBC, SPEEX, G722, telephone-event, H264, VP8, VP9",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,3 BYE,
20251029151402000059,CALL,CANCELLED,2025-10-29,15:14:02,15:14:22,MKyBvQMmE0y4rbpXjZ2m1A..,<sip:1004@192.168.8.126>;tag=6d40ac33,1004,192.168.8.129,5960,<sip:1003@192.168.8.126>,1003,192.168.8.136,5960,,,,,User Cancelled,15:14:02.470,,,,AUDIO+VIDEO,"opus, G729, PCMA, PCMU, GSM, AMR, AMR-WB, ILBC, SPEEX, G722, telephone-event, H264, VP8, VP9",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,1 CANCEL,
20251029151429000070,CALL,ENDED,2025-10-29,15:14:29,15:15:18,P0-5AQYaI5wZTaYKy8_xUw..,<sip:1004@192.168.8.126>;tag=27e88923,1004,192.168.8.129,5960,<sip:1003@192.168.8.126>,1003,192.168.8.136,5960,47.32,1.74s,200,OK,Normal,15:14:29.484,,15:14:31.226,15:15:18.548,AUDIO+VIDEO,"opus, G729, PCMA, PCMU, telephone-event, H264, VP8, VP9",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,2 BYE,
20251029151536000074,CALL,CANCELLED,2025-10-29,15:15:36,15:15:43,F8aE9CfpaI,<sip:1006@192.168.8.126>;tag=9s4cAx7fY,1006,192.168.8.129,57275,sip:1002@192.168.8.126,1002,192.168.8.120,48494,,,,,User Cancelled,15:15:36.149,,,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,,,,192.168.8.126,5060,20 CANCEL,
20251029152250000017,CALL,FAILED,2025-10-29,15:22:50,15:22:50,sNNFfvznU8e_nmz1zfh-QQ..,"""Dragon1001""<sip:1001@192.168.8.126;transport=UDP>;tag=ece12e16",1001,192.168.8.129,54359,<sip:1003@192.168.8.126>,1003,192.168.8.129,54359,,,488,Not Acceptable Here,488 Not Acceptable Here,15:22:50.644,,,,AUDIO,"telephone-event, speex, iLBC",Zoiper v2.10.20.4_1,,,,192.168.8.126,5060,1 INVITE,
20251029152316000023,CALL,CANCELLED,2025-10-29,15:23:16,15:23:28,MvxkznZOur,<sip:1006@192.168.8.126>;tag=nvMemRM-p,1006,192.168.8.129,62898,sip:1003@192.168.8.126,1003,192.168.8.129,54359,,,,,User Cancelled,15:23:16.285,,,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,,,,192.168.8.126,5060,20 CANCEL,
20251029152331000027,CALL,CANCELLED,2025-10-29,15:23:31,15:23:41,ycDE_ro61yO2mNDRx7XY_Q..,<sip:1004@192.168.8.126>;tag=4a01f311,1004,192.168.8.129,5960,<sip:1003@192.168.8.126>,1003,192.168.8.129,54359,,,,,User Cancelled,15:23:31.461,,,,AUDIO,"opus, G729, PCMA, PCMU, GSM, AMR, AMR-WB, ILBC, SPEEX, G722, telephone-event",PortSIP UC Client iOS - v12.4.1,,,,192.168.8.126,5060,1 CANCEL,
20251029154736000026,CALL,ENDED,2025-10-29,15:47:36,15:47:56,dX50URudwBWL9CUi7GBVBw..,"""1007""<sip:1007@192.168.8.126>;tag=7cd5653b",1007,192.168.8.120,8148,<sip:1003@192.168.8.126>,1003,192.168.8.136,50482,12.64,7.23s,200,OK,Normal,15:47:36.777,,15:47:44.005,15:47:56.643,AUDIO,"opus, telephone-event",PortSIP UC Client  Android - v13.0.1,,,,192.168.8.126,5060,2 BYE,
20251029154817000027,CALL,ENDED,2025-10-29,15:48:17,15:51:14,Ov5I-Z8y5d1xA3vFJWOhxA..,"""1007""<sip:1007@192.168.8.126>;tag=dba1704b",1007,192.168.8.120,8148,<sip:1003@192.168.8.126>,1003,192.168.8.136,50482,170.7,6.08s,200,OK,Normal,15:48:17.289,,15:48:23.369,15:51:14.071,AUDIO+VIDEO,"G729, PCMA, PCMU, opus, telephone-event, H264, VP8",PortSIP UC Client  Android - v13.0.1,,,,192.168.8.126,5060,4 BYE,
