record_id,record_type,call_state,date,start_time,end_time,call_id,caller_uri,caller_number,caller_ip,caller_port,callee_uri,callee_number,callee_ip,callee_port,duration,setup_time,status_code,status_text,termination_reason,invite_time,ringing_time,answer_time,bye_time,call_type,codec,user_agent,contact,expires,message_body,server_ip,server_port,cseq,extra_info
20260216020640000170,REGISTER,SUCCESS,2026-02-16,02:06:40,02:06:40,VKp6ONdt2H,sip:1002@113.44.149.111,1002,156.216.241.82,59905,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1002@156.216.241.82:59905;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216020654000175,REGISTER,SUCCESS,2026-02-16,02:06:54,02:06:54,mtydLuZhiO,sip:1002@113.44.149.111,1002,156.216.241.82,59288,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1002@156.216.241.82:59288;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216020702000176,REGISTER,SUCCESS,2026-02-16,02:07:02,02:07:02,5C0tUul4Fx,sip:1001@113.44.149.111,1001,156.216.241.82,55514,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@156.216.241.82:55514;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216020706000177,CALL,CANCELLED,2026-02-16,02:07:06,02:07:28,1WcCDwlvKv,"""1001"" <sip:1001@113.44.149.111>;tag=L-ES98pzF",1001,156.216.241.82,55514,"""1002"" <sip:1002@113.44.149.111>",1002,156.216.241.82,59288,,7.16s,200,OK,User Cancelled,02:07:06.200,,02:07:13.360,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216023908000253,REGISTER,SUCCESS,2026-02-16,02:39:08,02:39:08,4894f70d-bcc7c34c322ef450-cae6dc99@113.44.149.111:5060,sip:0000@[113.44.149.111:5060],0000,185.243.5.50,5066,,,,,,,200,OK,,,,,,,,Friendly Scanner,sip:0000@185.243.5.50:5066,1800,,172.31.10.126,5060,42 REGISTER,
20260216033320000255,REGISTER,SUCCESS,2026-02-16,03:33:20,03:33:20,48c69571-fe74e49c32f4061f-d0d65ab6@113.44.149.111:5060,sip:0000@[113.44.149.111:5060],0000,185.243.5.50,5066,,,,,,,200,OK,,,,,,,,Friendly Scanner,sip:0000@185.243.5.50:5066,1800,,172.31.10.126,5060,42 REGISTER,
20260216041238000257,REGISTER,SUCCESS,2026-02-16,04:12:38,04:12:38,NrgBOk9DaK,sip:1002@113.44.149.111,1002,156.216.241.82,50866,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1002@156.216.241.82:50866;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216041243000259,REGISTER,SUCCESS,2026-02-16,04:12:43,04:12:43,FtxMfC5awh,sip:1001@113.44.149.111,1001,196.137.70.206,5978,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5978;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216041248000261,CALL,CANCELLED,2026-02-16,04:12:48,04:19:18,sN8JRHIBU-,"""1002"" <sip:1002@113.44.149.111>;tag=JTkWMTVRA",1002,156.216.241.82,50866,"""1001"" <sip:1001@113.44.149.111>",1001,196.137.70.206,5978,,2.09s,200,OK,User Cancelled,04:12:48.819,,04:12:50.910,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216042746000273,REGISTER,SUCCESS,2026-02-16,04:27:46,04:27:46,48f86a18-d7bf1f64209e19d0-228d5818@113.44.149.111:5060,sip:0000@[113.44.149.111:5060],0000,185.243.5.50,5065,,,,,,,200,OK,,,,,,,,Friendly Scanner,sip:0000@185.243.5.50:5065,1800,,172.31.10.126,5060,42 REGISTER,
20260216043709000001,REGISTER,SUCCESS,2026-02-16,04:37:09,04:37:09,3vJeaYlgbj,sip:1001@113.44.149.111,1001,196.137.70.206,5960,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5960;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216045152000001,OPTIONS,COMPLETED,2026-02-16,04:51:52,04:51:52,50000,<sip:nm@nm>;tag=root,nm,47.91.31.94,50185,<sip:nm2@nm2>,nm2,,,,,200,OK,,,,,,,,,,,,,,42 OPTIONS,
20260216045407000001,REGISTER,SUCCESS,2026-02-16,04:54:07,04:54:07,pss9EAeplw,sip:1001@113.44.149.111,1001,156.216.241.82,57330,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@156.216.241.82:57330;transport=udp,3600,,172.31.10.126,5060,22 REGISTER,
20260216045440000002,REGISTER,SUCCESS,2026-02-16,04:54:40,04:54:40,pBP2gz8rvD,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:54396;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216045445000003,CALL,CANCELLED,2026-02-16,04:54:45,04:55:27,Q~POWCRA2S,<sip:1003@113.44.149.111>;tag=nLpKHNgeR,1003,156.216.241.82,54396,"""1001"" <sip:1001@113.44.149.111>",1001,156.216.241.82,57330,,3.99s,200,OK,User Cancelled,04:54:45.090,,04:54:49.076,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216045707000014,REGISTER,SUCCESS,2026-02-16,04:57:07,04:57:07,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@156.216.241.82:57330;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216045836000001,REGISTER,SUCCESS,2026-02-16,04:58:36,04:58:36,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,172.31.10.126,5060,24 REGISTER,
20260216045839000002,REGISTER,SUCCESS,2026-02-16,04:58:39,04:58:39,pBP2gz8rvD,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:54396;transport=udp,3600,,172.31.10.126,5060,23 REGISTER,
20260216045843000003,CALL,CANCELLED,2026-02-16,04:58:43,05:00:45,zCBXCbjaEQ,"""1001"" <sip:1001@113.44.149.111>;tag=0N4comb1n",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,2.86s,200,OK,User Cancelled,04:58:43.357,,04:58:46.217,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216050321000001,REGISTER,SUCCESS,2026-02-16,05:03:21,05:03:21,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,172.31.10.126,5060,26 REGISTER,
20260216050324000002,REGISTER,SUCCESS,2026-02-16,05:03:24,05:03:24,pBP2gz8rvD,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:54396;transport=udp,3600,,172.31.10.126,5060,25 REGISTER,
20260216050330000003,CALL,CANCELLED,2026-02-16,05:03:30,05:04:17,aWY6UOn6Qj,"""1001"" <sip:1001@113.44.149.111>;tag=raKk9cUq6",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,8.08s,200,OK,User Cancelled,05:03:30.090,,05:03:38.174,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216050800000001,REGISTER,SUCCESS,2026-02-16,05:08:00,05:08:00,pBP2gz8rvD,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:54396;transport=udp,3600,,172.31.10.126,5060,27 REGISTER,
20260216050801000002,REGISTER,SUCCESS,2026-02-16,05:08:01,05:08:01,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,172.31.10.126,5060,28 REGISTER,
20260216050807000003,CALL,CANCELLED,2026-02-16,05:08:07,05:08:58,R5KKGXAhs5,"""1001"" <sip:1001@113.44.149.111>;tag=LhU6S9opA",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,3.60s,200,OK,User Cancelled,05:08:07.958,,05:08:11.561,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216051117000001,REGISTER,SUCCESS,2026-02-16,05:11:17,05:11:17,pBP2gz8rvD,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:54396;transport=udp,3600,,172.31.10.126,5060,29 REGISTER,
20260216051119000002,REGISTER,SUCCESS,2026-02-16,05:11:19,05:11:19,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,172.31.10.126,5060,30 REGISTER,
20260216051124000003,CALL,CANCELLED,2026-02-16,05:11:24,05:11:34,rhRtgTJ5ai,"""1001"" <sip:1001@113.44.149.111>;tag=dBYTJcbHD",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,54396,,4.44s,200,OK,User Cancelled,05:11:24.014,,05:11:28.451,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216051443000014,OPTIONS,COMPLETED,2026-02-16,05:14:43,05:14:43,641419197506636144688662,"""sipvicious""<sip:100@1.1.1.1>;tag=3731326339353666313363340133353339393138363934",100,89.190.159.181,35607,"""sipvicious""<sip:100@1.1.1.1>",100,,,,,200,OK,,,,,,,,huawei,,,,,,1 OPTIONS,
20260216051637000015,OPTIONS,COMPLETED,2026-02-16,05:16:37,05:16:37,849362764928520949596549,"""sipvicious""<sip:100@1.1.1.1>;tag=37313263393536663133633401363533353236353232",100,5.135.94.29,5106,"""sipvicious""<sip:100@1.1.1.1>",100,,,,,200,OK,,,,,,,,Vicidial,,,,,,1 OPTIONS,
20260216052112000001,REGISTER,SUCCESS,2026-02-16,05:21:12,05:21:12,yhxMz~Y~8d,sip:1003@113.44.149.111,1003,156.216.241.82,58129,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:58129;transport=udp,3600,,172.31.10.126,5060,21 REGISTER,
20260216052118000003,REGISTER,SUCCESS,2026-02-16,05:21:18,05:21:18,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,172.31.10.126,5060,32 REGISTER,
20260216052123000005,CALL,CANCELLED,2026-02-16,05:21:23,05:21:44,YmmxwhlvYP,"""1001"" <sip:1001@113.44.149.111>;tag=t202EkprY",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,58129,,4.71s,200,OK,User Cancelled,05:21:23.375,,05:21:28.090,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,172.31.10.126,5060,20 CANCEL,
20260216052158000011,REGISTER,SUCCESS,2026-02-16,05:21:58,05:21:58,492a0b5b-89ec37227d3c680-880fd3ad@113.44.149.111:5060,sip:0000@[113.44.149.111:5060],0000,185.243.5.50,5070,,,,,,,200,OK,,,,,,,,Friendly Scanner,sip:0000@185.243.5.50:5070,1800,,172.31.10.126,5060,42 REGISTER,
20260216053113000001,REGISTER,SUCCESS,2026-02-16,05:31:13,05:31:13,WVV2pbiiu8,sip:1003@113.44.149.111,1003,156.216.241.82,59601,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:59601;transport=udp,3600,,113.44.149.111,5060,21 REGISTER,
20260216053233000001,REGISTER,SUCCESS,2026-02-16,05:32:33,05:32:33,WVV2pbiiu8,sip:1003@113.44.149.111,1003,156.216.241.82,59601,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:59601;transport=udp,3600,,113.44.149.111,5060,23 REGISTER,
20260216053236000002,REGISTER,SUCCESS,2026-02-16,05:32:36,05:32:36,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,113.44.149.111,5060,34 REGISTER,
20260216053240000003,CALL,ENDED,2026-02-16,05:32:40,05:32:55,MOZ9qZe5Kl,"""1001"" <sip:1001@113.44.149.111>;tag=i238CS4zY",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,59601,12.02,2.93s,200,OK,Normal,05:32:40.166,,05:32:43.092,05:32:55.109,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,113.44.149.111,5060,111 BYE,
20260216053420000025,CALL,CANCELLED,2026-02-16,05:34:20,05:34:30,~9xqqAiZC5,"""1001"" <sip:1001@113.44.149.111>;tag=CvKUyCSKD",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,59601,,3.68s,200,OK,User Cancelled,05:34:20.889,,05:34:24.567,,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,113.44.149.111,5060,20 CANCEL,
20260216053650000001,REGISTER,SUCCESS,2026-02-16,05:36:50,05:36:50,aSUc8N6Sv4,sip:1001@113.44.149.111,1001,196.137.70.206,5927,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5927;transport=udp,3600,,113.44.149.111,5060,36 REGISTER,
20260216053651000002,REGISTER,SUCCESS,2026-02-16,05:36:51,05:36:51,WVV2pbiiu8,sip:1003@113.44.149.111,1003,156.216.241.82,59601,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1003@156.216.241.82:59601;transport=udp,3600,,113.44.149.111,5060,25 REGISTER,
20260216053653000003,CALL,ENDED,2026-02-16,05:36:53,05:37:07,3PIC4-9Sv6,"""1001"" <sip:1001@113.44.149.111>;tag=XQiwa0nZL",1001,196.137.70.206,5927,sip:1003@113.44.149.111,1003,156.216.241.82,59601,11.62,2.62s,200,OK,Normal,05:36:53.478,,05:36:56.097,05:37:07.714,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,113.44.149.111,5060,111 BYE,
20260216054104000025,CALL,FAILED,2026-02-16,05:41:04,05:41:33,Y2Mt48hyKJ,<sip:1003@113.44.149.111>;tag=H7hSCRHqy,1003,156.216.241.82,59601,"""1001"" <sip:1001@113.44.149.111>",1001,196.137.70.206,5927,,14.25s,481,Call/transaction does not exist,481 Call/transaction does not exist,05:41:04.223,,05:41:18.469,,AUDIO+VIDEO,"opus, speex, telephone-event, H265, H264, AV1, VP8",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,113.44.149.111,5060,20 INVITE,
20260216054158000027,CALL,ENDED,2026-02-16,05:41:58,05:42:32,QAAimjTUEF,<sip:1003@113.44.149.111>;tag=5ei~mEUv2,1003,156.216.241.82,59601,"""1001"" <sip:1001@113.44.149.111>",1001,196.137.70.206,5927,31.97,2.40s,200,OK,Normal,05:41:58.337,,05:42:00.739,05:42:32.707,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,113.44.149.111,5060,111 BYE,
20260216054445000040,REGISTER,SUCCESS,2026-02-16,05:44:45,05:44:45,8qkHm4touN,sip:1001@113.44.149.111,1001,196.137.70.206,5934,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@196.137.70.206:5934;transport=udp,3600,,113.44.149.111,5060,21 REGISTER,
20260216061059000041,OPTIONS,COMPLETED,2026-02-16,06:10:59,06:10:59,24dcba9b10af42c4,<sip:100@113.44.149.111>;tag=66980108,100,51.38.144.6,35597,<sip:100@113.44.149.111>,100,,,,,200,OK,,,,,,,,TrustedClient/1.0,,,,,,1 OPTIONS,
20260216061635000042,REGISTER,SUCCESS,2026-02-16,06:16:35,06:16:35,495c0916-c931832c363ac7a-11cd353c@113.44.149.111:5060,sip:0000@[113.44.149.111:5060],0000,185.243.5.50,5070,,,,,,,200,OK,,,,,,,,Friendly Scanner,sip:0000@185.243.5.50:5070,1800,,113.44.149.111,5060,42 REGISTER,
20260216071111000044,REGISTER,SUCCESS,2026-02-16,07:11:11,07:11:11,498e053a-9254bf3ed66fed8-c91a4fcc@113.44.149.111:5060,sip:0000@[113.44.149.111:5060],0000,185.243.5.50,5072,,,,,,,200,OK,,,,,,,,Friendly Scanner,sip:0000@185.243.5.50:5072,1800,,113.44.149.111,5060,42 REGISTER,
20260216083202000046,REGISTER,SUCCESS,2026-02-16,08:32:02,08:32:02,p8i~gDf4vV,sip:1002@113.44.149.111,1002,156.216.241.82,45558,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.23 (MEIZU 20) LinphoneSDK/5.4.84 (tags/5.4.84^0),sip:1002@156.216.241.82:45558;transport=udp,3600,,113.44.149.111,5060,24 REGISTER,
20260216083202000047,REGISTER,SUCCESS,2026-02-16,08:32:02,08:32:02,rZAwPQPMix,sip:1002@113.44.149.111,1002,156.216.241.82,45558,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.23 (MEIZU 20) LinphoneSDK/5.4.84 (tags/5.4.84^0),sip:1002@156.216.241.82:45558;transport=udp,3600,,113.44.149.111,5060,22 REGISTER,
20260216083202000050,REGISTER,SUCCESS,2026-02-16,08:32:02,08:32:02,61XVtPAjcg,sip:1002@113.44.149.111,1002,156.216.241.82,45558,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.23 (MEIZU 20) LinphoneSDK/5.4.84 (tags/5.4.84^0),sip:1002@156.216.241.82:45558;transport=udp,3600,,113.44.149.111,5060,21 REGISTER,
20260216083248000053,REGISTER,SUCCESS,2026-02-16,08:32:48,08:32:48,dIk3pv5daV,sip:1001@113.44.149.111,1001,156.216.241.82,64190,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@156.216.241.82:64190;transport=udp,3600,,113.44.149.111,5060,21 REGISTER,
20260216083252000054,CALL,ENDED,2026-02-16,08:32:52,08:32:59,qBBVsGW9z6,"""1002"" <sip:1002@113.44.149.111>;tag=ui7Dr~ZmD",1002,156.216.241.82,45558,sip:1001@113.44.149.111,1001,156.216.241.82,64190,0.53,5.53s,200,OK,Normal,08:32:52.968,,08:32:58.496,08:32:59.028,AUDIO,"opus, speex, telephone-event",LinphoneAndroid/6.0.23 (MEIZU 20) LinphoneSDK/5.4.84 (tags/5.4.84^0),,,,113.44.149.111,5060,21 BYE,
20260216083427000057,REGISTER,SUCCESS,2026-02-16,08:34:27,08:34:27,k8-kqsUUoz,sip:1002@113.44.149.111,1002,156.216.241.82,45558,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.23 (MEIZU 20) LinphoneSDK/5.4.84 (tags/5.4.84^0),sip:1002@156.216.241.82:45558;transport=udp,3600,,113.44.149.111,5060,21 REGISTER,
20260216083446000058,CALL,ENDED,2026-02-16,08:34:46,08:34:52,gkCtux8en7,"""1002"" <sip:1002@113.44.149.111>;tag=29LNGDWNR",1002,156.216.241.82,45558,sip:1001@113.44.149.111,1001,156.216.241.82,64190,0.49,5.85s,200,OK,Normal,08:34:46.113,,08:34:51.959,08:34:52.446,AUDIO,"opus, speex, telephone-event",LinphoneAndroid/6.0.23 (MEIZU 20) LinphoneSDK/5.4.84 (tags/5.4.84^0),,,,113.44.149.111,5060,21 BYE,
20260216083456000060,CALL,ENDED,2026-02-16,08:34:56,08:34:59,zPWfPweEDg,"""1001"" <sip:1001@113.44.149.111>;tag=~FhXOPuic",1001,156.216.241.82,64190,"""1002"" <sip:1002@113.44.149.111>",1002,156.216.241.82,45558,0.53,2.61s,200,OK,Normal,08:34:56.094,,08:34:58.707,08:34:59.234,AUDIO,"opus, speex, telephone-event",LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,,,,113.44.149.111,5060,21 BYE,
20260216083505000061,REGISTER,SUCCESS,2026-02-16,08:35:05,08:35:05,1oNbaNKNsF,sip:1001@113.44.149.111,1001,196.137.70.206,14997,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.3 (iPhone) LinphoneSDK/5.4.82-2-gf19e535ee,sip:1001@156.216.241.82:64190;transport=udp,3600,,113.44.149.111,5060,21 REGISTER,
