record_id,record_type,call_state,date,start_time,end_time,call_id,caller_uri,caller_number,caller_ip,caller_port,callee_uri,callee_number,callee_ip,callee_port,duration,setup_time,status_code,status_text,termination_reason,invite_time,ringing_time,answer_time,bye_time,call_type,codec,user_agent,contact,expires,message_body,server_ip,server_port,cseq,extra_info
20251101131902000007,REGISTER,UNREGISTERED,2025-11-01,13:19:02,13:19:02,737445-1761995942,sip:0000@192.168.8.134,0000,192.168.8.134,60571,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.8.134:60571,,,,,2 REGISTER,
20251101131904000008,REGISTER,UNREGISTERED,2025-11-01,13:19:04,13:19:04,413998-1761995944,sip:0000@192.168.8.134,0000,192.168.8.134,54774,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.8.134:54774,,,,,2 REGISTER,
20251101132417000001,REGISTER,SUCCESS,2025-11-01,13:24:17,13:24:17,YsoGSbYp13,sip:1003@192.168.100.8,1003,192.168.100.5,50358,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1003@192.168.100.5:50358;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101132426000002,REGISTER,SUCCESS,2025-11-01,13:24:26,13:24:26,2y5O7XW-xRRZV-syLt2QvQ..,sip:1004@192.168.100.8,1004,192.168.100.5,5960,,,,,,,200,OK,,,,,,,,PortSIP UC Client iOS - v12.4.1,sip:1004@192.168.100.5:5960,90,,192.168.100.8,5060,2 REGISTER,
20251101132517000003,REGISTER,SUCCESS,2025-11-01,13:25:17,13:25:17,XpUtKp-RMB,sip:1002@192.168.100.8,1002,192.168.100.5,56902,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1002@192.168.100.5:56902;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101132552000005,REGISTER,SUCCESS,2025-11-01,13:25:52,13:25:52,WQAz6xoL0F,sip:1004@192.168.100.8,1004,192.168.100.5,48935,,,,,,,200,OK,,,,,,,,LinphoneAndroid/6.0.19 (MEIZU 20) LinphoneSDK/5.4.50 (tags/5.4.50^0),sip:1004@192.168.100.5:5960,3600,,192.168.100.8,5060,21 REGISTER,
20251101132636000006,REGISTER,SUCCESS,2025-11-01,13:26:36,13:26:36,8TF347cQWv,sip:1001@192.168.100.8,1001,192.168.100.5,52375,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.5:52375;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101132847000010,REGISTER,SUCCESS,2025-11-01,13:28:47,13:28:47,N0DooVOv0-,sip:1006@192.168.100.8,1006,192.168.100.5,64021,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1006@192.168.100.5:64021;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101132904000012,REGISTER,SUCCESS,2025-11-01,13:29:04,13:29:04,LlhKFOrApW,sip:1003@192.168.100.8,1003,192.168.100.5,49541,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1003@192.168.100.5:49541;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101132934000013,REGISTER,SUCCESS,2025-11-01,13:29:34,13:29:34,398785-1761996574,sip:0000@192.168.100.8,0000,192.168.100.8,10000,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000014,REGISTER,SUCCESS,2025-11-01,13:29:49,13:29:49,914651-1761996589,sip:0000@192.168.100.8,0000,192.168.100.8,10001,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000015,REGISTER,SUCCESS,2025-11-01,13:29:49,13:29:49,137900-1761996589,sip:0000@192.168.100.8,0000,192.168.100.8,10003,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000016,REGISTER,SUCCESS,2025-11-01,13:29:49,13:29:49,799393-1761996589,sip:0000@192.168.100.8,0000,192.168.100.8,52263,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000017,REGISTER,SUCCESS,2025-11-01,13:29:49,13:29:49,677156-1761996589,sip:0000@192.168.100.8,0000,192.168.100.8,10002,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000018,REGISTER,SUCCESS,2025-11-01,13:29:49,13:29:49,206440-1761996589,sip:0000@192.168.100.8,0000,192.168.100.8,10004,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000019,REGISTER,SUCCESS,2025-11-01,13:29:49,13:29:49,408650-1761996589,sip:0000@192.168.100.8,0000,192.168.100.8,10005,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101132949000024,CALL,FAILED,2025-11-01,13:29:49,13:29:50,581908-1761996589,<sip:0000@192.168.100.8>;tag=108779,0000,192.168.100.8,10005,<sip:1006@192.168.100.8>,1006,192.168.100.5,64021,,,486,Busy here,486 Busy here,13:29:49.162,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101132949000023,CALL,FAILED,2025-11-01,13:29:49,13:30:05,958005-1761996589,<sip:0000@192.168.100.8>;tag=836655,0000,192.168.100.8,10002,<sip:1003@192.168.100.8>,1003,192.168.100.5,49541,,,603,Decline,603 Decline,13:29:49.161,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101132949000020,CALL,FAILED,2025-11-01,13:29:49,13:30:06,191994-1761996589,<sip:0000@192.168.100.8>;tag=166076,0000,192.168.100.8,10001,<sip:1002@192.168.100.8>,1002,192.168.100.5,56902,,,603,Decline,603 Decline,13:29:49.158,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101132949000021,CALL,FAILED,2025-11-01,13:29:49,13:30:06,200205-1761996589,<sip:0000@192.168.100.8>;tag=175571,0000,192.168.100.8,10003,<sip:1004@192.168.100.8>,1004,192.168.100.5,5960,,,486,Busy Here,486 Busy Here,13:29:49.159,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101132949000022,CALL,FAILED,2025-11-01,13:29:49,13:30:08,196360-1761996589,<sip:0000@192.168.100.8>;tag=782235,0000,192.168.100.8,52263,<sip:1001@192.168.100.8>,1001,192.168.100.5,52375,,,603,Decline,603 Decline,13:29:49.160,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101133021000030,REGISTER,UNREGISTERED,2025-11-01,13:30:21,13:30:21,239005-1761996621,sip:0000@192.168.100.8,0000,192.168.100.8,59647,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:59647,,,,,2 REGISTER,
20251101133021000031,REGISTER,UNREGISTERED,2025-11-01,13:30:21,13:30:21,404562-1761996621,sip:0000@192.168.100.8,0000,192.168.100.8,51821,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:51821,,,,,2 REGISTER,
20251101133021000032,REGISTER,UNREGISTERED,2025-11-01,13:30:21,13:30:21,943151-1761996621,sip:0000@192.168.100.8,0000,192.168.100.8,51889,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:51889,,,,,2 REGISTER,
20251101133021000033,REGISTER,UNREGISTERED,2025-11-01,13:30:21,13:30:21,507143-1761996621,sip:0000@192.168.100.8,0000,192.168.100.8,65045,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:65045,,,,,2 REGISTER,
20251101133021000034,REGISTER,UNREGISTERED,2025-11-01,13:30:21,13:30:21,543575-1761996621,sip:0000@192.168.100.8,0000,192.168.100.8,65124,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:65124,,,,,2 REGISTER,
20251101133021000035,REGISTER,UNREGISTERED,2025-11-01,13:30:21,13:30:21,844027-1761996621,sip:0000@192.168.100.8,0000,192.168.100.8,57791,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:57791,,,,,2 REGISTER,
20251101133052000039,REGISTER,SUCCESS,2025-11-01,13:30:52,13:30:52,S-HHMCLi1B,sip:1001@192.168.100.8,1001,192.168.100.5,63487,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.5:63487;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101133111000043,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,943293-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10007,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000044,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,725288-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10006,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000045,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,937340-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10009,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000046,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,819628-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10010,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000047,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,135459-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10008,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000048,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,617975-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10011,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000049,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,185282-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10013,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000050,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,672809-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10012,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000051,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,762807-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10015,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000052,REGISTER,SUCCESS,2025-11-01,13:31:11,13:31:11,160016-1761996671,sip:0000@192.168.100.8,0000,192.168.100.8,10014,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10007,3600,,192.168.100.8,5060,2 REGISTER,
20251101133111000054,CALL,FAILED,2025-11-01,13:31:11,13:31:20,852238-1761996671,<sip:0000@192.168.100.8>;tag=611731,0000,192.168.100.8,10009,<sip:1003@192.168.100.8>,1003,192.168.100.5,49541,,,603,Decline,603 Decline,13:31:11.996,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101133111000056,CALL,FAILED,2025-11-01,13:31:11,13:31:21,982583-1761996671,<sip:0000@192.168.100.8>;tag=591088,0000,192.168.100.8,10008,<sip:1002@192.168.100.8>,1002,192.168.100.5,56902,,,603,Decline,603 Decline,13:31:11.997,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101133111000053,CALL,FAILED,2025-11-01,13:31:11,13:31:22,328216-1761996671,<sip:0000@192.168.100.8>;tag=847800,0000,192.168.100.8,10007,<sip:1001@192.168.100.8>,1001,192.168.100.5,63487,,,603,Decline,603 Decline,13:31:11.995,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101133111000057,CALL,FAILED,2025-11-01,13:31:11,13:31:23,904296-1761996671,<sip:0000@192.168.100.8>;tag=369020,0000,192.168.100.8,10012,<sip:1006@192.168.100.8>,1006,192.168.100.5,64021,,,603,Decline,603 Decline,13:31:11.998,,,,AUDIO,PCMU,,,,,192.168.100.8,5060,1 INVITE,
20251101133144000063,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,407056-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,64402,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:64402,,,,,2 REGISTER,
20251101133144000064,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,793151-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,62227,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:62227,,,,,2 REGISTER,
20251101133144000065,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,951823-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,65113,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:65113,,,,,2 REGISTER,
20251101133144000066,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,784288-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,59366,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:59366,,,,,2 REGISTER,
20251101133144000067,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,563491-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,59450,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:59450,,,,,2 REGISTER,
20251101133144000068,REGISTER,SUCCESS,2025-11-01,13:31:44,13:31:44,703234-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,10016,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10016,3600,,192.168.100.8,5060,2 REGISTER,
20251101133144000069,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,342753-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,57484,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:57484,,,,,2 REGISTER,
20251101133144000070,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,599056-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,49219,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:49219,,,,,2 REGISTER,
20251101133144000071,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,822769-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,58210,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:58210,,,,,2 REGISTER,
20251101133144000072,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,941682-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,58032,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:58032,,,,,2 REGISTER,
20251101133144000073,REGISTER,UNREGISTERED,2025-11-01,13:31:44,13:31:44,605643-1761996704,sip:0000@192.168.100.8,0000,192.168.100.8,63764,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:63764,,,,,2 REGISTER,
20251101133216000074,REGISTER,UNREGISTERED,2025-11-01,13:32:16,13:32:16,886957-1761996736,sip:0000@192.168.100.8,0000,192.168.100.8,55309,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:55309,,,,,2 REGISTER,
20251101133244000075,REGISTER,UNREGISTERED,2025-11-01,13:32:44,13:32:44,826314-1761996764,sip:0000@192.168.100.8,0000,192.168.100.8,58368,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:58368,,,,,2 REGISTER,
20251101133246000076,REGISTER,SUCCESS,2025-11-01,13:32:46,13:32:46,580008-1761996766,sip:0000@192.168.100.8,0000,192.168.100.8,10000,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000081,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,620890-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10001,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000082,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,693850-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10002,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000083,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,741145-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,55845,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000084,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,698432-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10003,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000085,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,964156-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10005,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000086,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,864615-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10007,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000087,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,179616-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10006,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000088,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,911940-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10009,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000089,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,515911-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10004,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133307000090,REGISTER,SUCCESS,2025-11-01,13:33:07,13:33:07,886288-1761996787,sip:0000@192.168.100.8,0000,192.168.100.8,10008,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133323000092,REGISTER,SUCCESS,2025-11-01,13:33:23,13:33:23,pdO9bSLqeJ,sip:1003@192.168.100.8,1003,192.168.100.5,52414,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1003@192.168.100.5:52414;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101133324000093,REGISTER,SUCCESS,2025-11-01,13:33:24,13:33:24,c5mPVw2DyE,sip:1002@192.168.100.8,1002,192.168.100.5,62465,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1002@192.168.100.5:62465;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101133325000095,REGISTER,SUCCESS,2025-11-01,13:33:25,13:33:25,pJOugBkY3F,sip:1006@192.168.100.8,1006,192.168.100.5,61529,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1006@192.168.100.5:61529;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101133307000091,CALL,ENDED,2025-11-01,13:33:07,13:33:33,392925-1761996787,<sip:0000@192.168.100.8>;tag=617723,0000,192.168.100.8,10004,<sip:1004@192.168.100.8>,1004,192.168.100.5,48935,19.32,6.75s,200,OK,Normal,13:33:07.158,,13:33:13.907,13:33:33.225,AUDIO,PCMU,,,,,192.168.100.8,5060,2 BYE,
20251101133333000098,REGISTER,UNREGISTERED,2025-11-01,13:33:33,13:33:33,416999-1761996813,sip:0000@192.168.100.8,0000,192.168.100.8,62807,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:62807,,,,,2 REGISTER,
20251101133333000099,REGISTER,SUCCESS,2025-11-01,13:33:33,13:33:33,499154-1761996813,sip:0000@192.168.100.8,0000,192.168.100.8,10010,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133335000101,REGISTER,SUCCESS,2025-11-01,13:33:35,13:33:35,tDkyTV7tkF,sip:1001@192.168.100.8,1001,192.168.100.5,59214,,,,,,,200,OK,,,,,,,,LinphoneiOS/6.0.2 (iPhone) LinphoneSDK/5.4.46-1-g27e010d14,sip:1001@192.168.100.5:59214;transport=udp,3600,,192.168.100.8,5060,21 REGISTER,
20251101133339000102,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,121140-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,56063,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:56063,,,,,2 REGISTER,
20251101133339000103,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,797291-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,63740,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:63740,,,,,2 REGISTER,
20251101133339000104,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,829229-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,55624,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:55624,,,,,2 REGISTER,
20251101133339000105,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,601087-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,56875,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:56875,,,,,2 REGISTER,
20251101133339000106,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,175315-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,55966,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:55966,,,,,2 REGISTER,
20251101133339000107,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,147409-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,64844,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:64844,,,,,2 REGISTER,
20251101133339000108,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,991587-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,50482,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:50482,,,,,2 REGISTER,
20251101133339000109,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,781717-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,63284,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:63284,,,,,2 REGISTER,
20251101133339000110,REGISTER,UNREGISTERED,2025-11-01,13:33:39,13:33:39,124588-1761996819,sip:0000@192.168.100.8,0000,192.168.100.8,54265,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:54265,,,,,2 REGISTER,
20251101133344000115,REGISTER,SUCCESS,2025-11-01,13:33:44,13:33:44,208069-1761996824,sip:0000@192.168.100.8,0000,192.168.100.8,10011,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
20251101133344000116,REGISTER,SUCCESS,2025-11-01,13:33:44,13:33:44,955761-1761996824,sip:0000@192.168.100.8,0000,192.168.100.8,10012,,,,,,,200,OK,,,,,,,,,sip:0000@192.168.100.8:10000,3600,,192.168.100.8,5060,2 REGISTER,
